query,product,label 
0-60 eventually you&#39;re not saying no,TableTopics Original - 10th Anniversary Edition: Questions to Start Great Conversations,irrelevant
0-60 eventually you&#39;re not saying no,Koffee Kult Coffee Beans Dark Roasted - Highest Quality Delicious Organically Sourced Fair Trade - Whole Bean Coffee - Fresh Gourmet Aromatic Artisan Blend (32oz),irrelevant
0-60 eventually you&#39;re not saying no,Drunk Stoned or Stupid [A Party Game],irrelevant
0-60 eventually you&#39;re not saying no,"Trunkcratepro Collapsible Portable Multi Compartments Trunk Organizer, Black",irrelevant
0-60 eventually you&#39;re not saying no,"Recon Medical Tourniquet (Black) - Gen 4B - Reinforced with Metal Windlass, Kevlar Stitching Tourniquet - 1 Pack",irrelevant
0-60 eventually you&#39;re not saying no,"Family Feud Disney Edition Game for Adults, Families and Kids Ages 6 and up, by Spin Master",irrelevant
0-60 eventually you&#39;re not saying no,"Goat Lords by Gatwick Games | Hilarious, Addictive & Competitive Card Game with Goats! | Best Card Games for Families, Adults, Teens, and Kids | Great Game Gift and Travel Games | 2-6 Players",exact
0-60 eventually you&#39;re not saying no,"WTF Did You Say A Party Game Against All Dignity and Morality Full Game, XL Set of 594 Cards",irrelevant
0-60 eventually you&#39;re not saying no,That's What She Said Game - The Hilariously Twisted Party Game Adults Only,irrelevant
0-60 eventually you&#39;re not saying no,What Do You Meme? Core Game - The Hilarious Adult Party Game for Meme Lovers,irrelevant
0-60 eventually you&#39;re not saying no,"SKYJO by Magilano - The entertaining card game for kids and adults. The ideal game for fun, entertaining and exciting hours of play with friends and family.",irrelevant
0-60 eventually you&#39;re not saying no,Pick Your Poison Card Game: The “What Would You Rather Do?” Party Game for All Ages - Family Edition,irrelevant
0-60 eventually you&#39;re not saying no,Pun Intended - It's All Pun and Games - Perfect Game for Pun Lovers,irrelevant
0-60 eventually you&#39;re not saying no,"Decodyne Have a Nice Day Funny Coffee Mug, Funny Cup with Middle Finger on the Bottom 14 oz., White Elephant Gifts for Adults (Black)",irrelevant
0-60 eventually you&#39;re not saying no,Unstable Unicorns Card Game - A strategic card game and party game for adults & teens,irrelevant
0-60 eventually you&#39;re not saying no,Drawing Without Dignity - Hilarious Adult Party Game - It's Like Cards Against Humanity Meets Pictionary!,irrelevant
0-60 eventually you&#39;re not saying no,Taco vs Burrito - The Wildly Popular Surprisingly Strategic Card Game Created by a 7 Year Old,irrelevant
0-60 eventually you&#39;re not saying no,"Joking Hazard by Cyanide & Happiness - a funny comic building party game for 3-10 players, great for game night",irrelevant
0-60 eventually you&#39;re not saying no,Do You Know Me? - The Party Game That Puts You and Your Friends in The Hot Seat - by What Do You Meme?,irrelevant
0-60 eventually you&#39;re not saying no,Incohearent - The Party Game Where You Compete to Guess The Gibberish - by What Do You Meme?,irrelevant
0-60 eventually you&#39;re not saying no,Bamboozled - The Bluffing Dice Game,irrelevant
0-60 eventually you&#39;re not saying no,Off Topic Adult Party Game - Fun Board and Card Game for Group Game Night,irrelevant
0-60 eventually you&#39;re not saying no,"Kids Against Maturity Expansion Pack #1, Card Game for Kids and Families, Super Fun Hilarious for Family Party Game Night (Core Game Sold Separately)",exact
0-60 eventually you&#39;re not saying no,Cat Face Original Edition - Cat Themed Meme Party Game - Fun Party Pack for up to 8 Players - Hilarious Family-Friendly Card Game by The Pet Collective,irrelevant
0-60 eventually you&#39;re not saying no,Spongebob Squarepants Deck by What Do You Meme? - Designed to be Added to What Do You Meme? Core Game,irrelevant
0-60 eventually you&#39;re not saying no,Incohearent Fresh Phrases Expansion Pack - Designed to be Added to Incohearent Core Game,irrelevant
0-60 eventually you&#39;re not saying no,I Wish I Didn't Know - The Filthy Trivia Party Game - by What Do You Meme?,irrelevant
0-60 eventually you&#39;re not saying no,"Gifts For Dad From Daughter, Son, Kids - Birthday Giftss For Dad , New Dad - Christmas Gifts For Dad, Husband, Men - Best Dad Bday Present Idea For a Father, Men, Him - Dad Mug, 20 Oz Tumbler",irrelevant
0-60 eventually you&#39;re not saying no,"GIVE ME 3 Speak-Before-You-Think Party Game – New Conversation Starter, Fast Paced and Hilarious, 440 Cards to Play with Your Friends or Total Strangers",irrelevant
0-60 eventually you&#39;re not saying no,Shot in the Dark - The Ultimate Unorthodox Quiz Game,irrelevant
0-60 eventually you&#39;re not saying no,"OK Boomer Trivia Card Game | for Game Night, Holiday Party, Camping Games, Travel Cards or Funny Gift | Trivia for All Ages 12+",irrelevant
0-60 eventually you&#39;re not saying no,"Funny Mug Custom Long Distance Friendship Mug, Side by Side or Miles Apart Coffee Mug, Choose Names Hairs & States, Personalized Going Away Gift Mug for Sister, Mom, Friend, 11 / 15 oz",substitute
0-60 eventually you&#39;re not saying no,Live Laugh Lose - The Party Game Where You Compete to Make Corny Jokes Funny - by What Do You Meme?,irrelevant
0.5 gallon trash bags,"Besli 1.2 Gallon Extra Strong Trash Bag Garbage Bag,100 Counts (1.2 Gallon, White)",substitute
0.5 gallon trash bags,"2 Rolls Trash Bag for Countertop Brushed Stainless Steel Swing Lid Table Desk Car Mini Trash Can Trash Bin, Clear",substitute
0.5 gallon trash bags,"Small Trash Bag,Gereen 0.8-1.2 Gallon Extra Strong Trash bag Garbage Bag Trash Can Liner,150 Counts 5 Color for Home,Office,Car (0.8-1.2 Gallon, Black+White+Pink+Blue+Green)",substitute
0.5 gallon trash bags,"Amazon Basics Scented Dog Poop Bags with Dispenser and Leash Clip, 9 x 13 Inches, Lavender Scented - 270 Count (18 Rolls)",substitute
0.5 gallon trash bags,"Small Trash Bag,Gereen 0.8-1.2 Gallon Clear Trash bag Garbage Bag Trash Can Liner. Extra Strong 150 Counts for Home,Office,Car(0.8-1.2 Gallon(150 Bags))",substitute
0.5 gallon trash bags,"Small Trash bag,Gereen 0.8-1.2 Gallon Drawstring Trash bag Garbage Bag Trash Can Liner,Extra Strong 120 Counts for Home,Office,Car (White, 0.8-1.2 Gallon(120 Count))",substitute
0.5 gallon trash bags,"SWIHELP Trash Bags, 6 Rolls/120 Counts Small Garbage Bags for Office, Kitchen,Bedroom Waste Bin,Colorful Portable Strong Rubbish Bags,Wastebasket Bags(Pink)",substitute
0.5 gallon trash bags,"RangerRob Poopy Bags for Dog Waste Disposal, Easy-tie Handles for Large & Small Dogs. Lemon Scented (Dust Free) & Eco-Friendly. Designed Bigger & Deeper, Qty. 120 (not on Rolls)",substitute
0.5 gallon trash bags,0.5 Gallon Trash Bags 3 Mil Garbage Bags Bio Degradable Eco Friendly Car Garbage Bag Pet Garbage Bag Biodagradable Trash Bags Cat Garbage Bag Bags Garbage Narrow Garbage Bags 2 Gallon (5Roll),exact
0.5 gallon trash bags,"1.2 Gallon 220 Counts Strong Trash Bags Garbage Bags, Bathroom Trash Can Bin Liners, Small Plastic Bags for home office kitchen, fit 5 Liter 5L, 1Gal, Clear",substitute
0.5 gallon trash bags,"1.2 Gallon Small Garbage Bags,Trash Bag Bin Liners, 15-Liters Bin Bags Wastebasket Bags for home office kitchen Trash Can,Bathroom,Bedroom 300 Counts 6 Color",substitute
0.5 gallon trash bags,"0.8 Gallon 250 Counts Small Trash Bags Garbage Bags,Bathroom Trash Can Bin Liners, Strong Plastic Bags for Home Office Kitchen, fit 5-6 Liter, 0.8-1.2 Gal,Suitable for Use Alone Without Trash Can",substitute
0.5 gallon trash bags,Trash Bags Tall Strong Super-Thickened Drawstring Solid Small Garbage Bags for Home Kitchen Office (0.4 Gallon-100 Counts-Random5),substitute
0.5 gallon trash bags,Purple 1.5 Gallon Small Trash Bags - 5 Rolls Garbage Bags Small Trash Can Bags for Bathroom Home and Office 5.6 LiterTrash Can Bags 200 Counts,substitute
0.5 gallon trash bags,XIANMU 160 Count 0.5 Gallon Trash Bags Small Trash Bags 8 Colors Car Garbage Bag Pet Garbage Bag Trash Can Liners for Home Office Kitchen Small Sized Waste Bin,exact
0.5 gallon trash bags,Small Trash Bags 2 Gallon Biodegradable Garbage Bags Disposable Eco Friendly Trash Can Liner for Car Bathroom Bedroom Home Kitchen Office 3 Rolls (Random Color),exact
0.5mm gel pens ballpoint refill not retractable pens,"PILOT G2 Premium Refillable & Retractable Rolling Ball Gel Pens, Extra Fine Point, Black Ink, 12-Pack (31002)",substitute
0.5mm gel pens ballpoint refill not retractable pens,"PILOT The Better Ball Point Pen Refillable & Retractable Ballpoint Pens, Fine Point, Black Ink, 12-Pack (30000)",substitute
0.5mm gel pens ballpoint refill not retractable pens,"PILOT G2 Premium Refillable & Retractable Rolling Ball Gel Pens, Bold Point, Black Ink, 12-Pack (31256)",substitute
0.5mm gel pens ballpoint refill not retractable pens,"PILOT G2 Premium Refillable & Retractable Rolling Ball Gel Pens, Fine Point, Black Ink, 12-Pack (31020)",substitute
0.5mm gel pens ballpoint refill not retractable pens,"PILOT G2 Premium Refillable & Retractable Rolling Ball Gel Pens, Fine Point, Assorted Color Inks, 20-Pack (31294)",substitute
0.5mm gel pens ballpoint refill not retractable pens,"Tul Retractable Gel Pens 0.5mm Needle Point, Black 4/pk",substitute
0.5mm gel pens ballpoint refill not retractable pens,"PILOT FriXion Clicker Erasable, Refillable & Retractable Gel Ink Pens, Fine Point, Pink/Purple/Turquoise Inks, 3-Pack (31469)",irrelevant
0.5mm gel pens ballpoint refill not retractable pens,"PILOT FriXion Clicker Erasable, Refillable & Retractable Gel Ink Pens, Fine Point, Navy Blue Ink, 3-Pack (31468)",substitute
0.5mm gel pens ballpoint refill not retractable pens,"Pentel EnerGel Deluxe RTX Liquid Gel Ink Pen Set Kit, Pack of 3 with 0.7mm Pen with 4 Refills (Sky Blue - 0.5mm)",exact
0.5mm gel pens ballpoint refill not retractable pens,"Pilot Frixion Ball 4 Click Retractable 4 Color Gel Ink Erasable Murti Pen 0.5mm/ Black Body & Each 4 Color Refills (Black,Blue,Red,Green) Value Set?With Our Shop Original Product Description?",exact
0.5mm gel pens ballpoint refill not retractable pens,"Pilot Frixion Ball 4 Click Retractable 4 Color Gel Ink Erasable Murti Pen 0.5mm/ White Body & Each 4 Color Refills (Black,Blue,Red,Green) Value Set（With Our Shop Original Product Description）",substitute
0.5mm gel pens ballpoint refill not retractable pens,"Pilot Dr Grip Retractable Ballpoint Pen Refills, 1.0mm, Medium Point, Black Ink, 6 (Pack of 2)",irrelevant
0.5mm gel pens ballpoint refill not retractable pens,"Paper Mate InkJoy Gel Pens, Medium Point",irrelevant
0.5mm gel pens ballpoint refill not retractable pens,"Paper Mate Gel Pens | InkJoy Pens, Medium Point, Assorted Colors, 8 Count",exact
0.5mm gel pens ballpoint refill not retractable pens,"Paper Mate InkJoy Gel Pens, Medium Point",irrelevant
0.5mm gel pens ballpoint refill not retractable pens,"Paper Mate InkJoy Gel Pens, Fine Point, Dark Blue, 12 Count",exact
0.5mm gel pens ballpoint refill not retractable pens,"Paper Mate 1945925 InkJoy 300RT Retractable Ballpoint Pens, Medium Point",substitute
0.5mm gel pens ballpoint refill not retractable pens,"Retractable Gel Pens, 20 Assorted Colors",irrelevant
0.5mm gel pens ballpoint refill not retractable pens,"Pentel EnerGel RTX Retractable Liquid Gel Pen, (0.3mm) Needle Tip, Extra Fine Line, Black Ink, 3-Pk (BLN73BP3A)",irrelevant
0.5mm gel pens ballpoint refill not retractable pens,"Pentel EnerGel RTX Retractable Liquid Gel Pen, (0.7mm) Medium Line, Assorted Ink,12-Pk (BL77BP12M)",irrelevant
0.5mm gel pens ballpoint refill not retractable pens,"Tanmit Gel Pens Retractable Black Ink Rollerball Pens, Fine Point Ballpoint Writing Pen for Office - 0.5mm Tips with Comfort Grip (18-Pack)",irrelevant
0.5mm gel pens ballpoint refill not retractable pens,"Paper mate Inkjoy Gel Pens, Fine Point (0.5mm), Assorted Colors Gel Ink Rollerball Pen (1988991)",exact
0.5mm gel pens ballpoint refill not retractable pens,"Feela 52 Pack Retractable Black Ink Gel Pens, Premium Medium Point Rollerball Pens for Smooth Writing with Comfort Grip(19 Black with 27 Refills+1 Blue with 2 Refills+1 Red with 2 Refills)",irrelevant
0.5mm gel pens ballpoint refill not retractable pens,"Kaco Pure Gel Ink Refills for Retractable Gel Pens, 0.5mm, Fine Point, Bullet Tip, Pack of 10 (Black ink)",exact
0.5mm gel pens ballpoint refill not retractable pens,SMTTW 4 Pack 0.5mm 6-in-1 Multicolor Ballpoint Pen - Best for Smooth Writing-Retractable Ballpoint Pens for Office School Supplies Students Children Unique Christmas Gifts,substitute
0.5mm gel pens ballpoint refill not retractable pens,"Kaco G2 Gel Ink Refills for Retractable Gel Pens, Fine Point(0.5mm), Pack of 10 (Blue)",exact
0.5mm gel pens ballpoint refill not retractable pens,RIANCY 12 Pack Cute Gel Ink Pens | Retractable Pretty Premium Ballpoint Journaling Pen 0.5mm Assorted Fine Point Black Ink Pens for Women Girls Teachers Office School Art Supplies,exact
0.5mm gel pens ballpoint refill not retractable pens,"40 Pack Gel Pens Set, 20 Colored Gel Pens With 20 Matched Refills, Medium Point Retractable Gel Ink Pens With Comfortable Grip, Great for Journal Notebook Planner in School Office by Smart Color Art",substitute
0.5mm gel pens ballpoint refill not retractable pens,[24 Pens - Blue Ink] Think2 Retractable Gel Pens. (24 Blue) Fine Point (0.5mm) Rollerball Pens with Comfort Grip.,irrelevant
0.5mm gel pens ballpoint refill not retractable pens,Kaco Pure Retractable Gel Ink Pens Macarons Color Black Ink 0.5mm Extra Fine Point 5-Pack,substitute
0.5mm gel pens ballpoint refill not retractable pens,KACO Soft Touch Retractable Gel Ink Pens 0.5mm Fine Point (10 Colors with Black Refills),substitute
0.5mm gel pens ballpoint refill not retractable pens,"ParKoo Retractable Erasable Gel Pens Clicker, Extra Fine Point 0.5 mm, No Need for White Out, 7 Assorted Colors Inks for Planners and Crossword Puzzles",irrelevant
0.5mm gel pens ballpoint refill not retractable pens,"Sharpie S-Gel, Gel Pens, Medium Point (0.7mm), Black Ink Gel Pen, 12 Count",substitute
0.5mm gel pens ballpoint refill not retractable pens,Writech Rolling Ball Pens Quick Dry Ink 0.5 mm Extra Fine Point Pens 10 Pcs Liquid Ink Pen Rollerball Pens Vintage Color,exact
0.5mm gel pens ballpoint refill not retractable pens,"Black Gel Pens, Tanmit Retractable Roll Ball Gel Pen, 30 Black Pens Fine Point With Comfortable Grips for Smooth Writing",irrelevant
0.5mm gel pens ballpoint refill not retractable pens,"6 Pieces Multicolor Ballpoint Pen, 4-Color Ballpoint Pen Gel Ink Pens Retractable Ballpoint Pens for School Office Supplies Planner Journaling, Assorted Ink 0.5 mm",exact
0.5mm gel pens ballpoint refill not retractable pens,"Dianelhall 24 Pieces Gel Ink Refill Fits Retractable Pens Universal Refill Replacement, Medium Tip Point 0.7 mm, Black Ink Refill, 115 mm Long (Black)",irrelevant
0.5mm gel pens ballpoint refill not retractable pens,"Gel Pens,Retractable Black Ink Rollerball Pens,Fine Point Ballpoint Writing pen for Office - 18 Pack,0.5mm Tips with Smooth Writing",exact
0.5mm gel pens ballpoint refill not retractable pens,"12 Pieces Retractable Gel Ink Pens Black Ink Rollerball Pens Pastel Barrel Metallic Clip 0.5mm Tips Fine Point Ballpoint Writing Pen for School Office Home, Comfort Grip",substitute
0.5mm gel pens ballpoint refill not retractable pens,Thenshop Retractable Gel Ink Pens Black Ink Ballpoint Pens 0.5 mm Fine Point Writing Pens 6 Colors Retractable Roller Pens for School Office Supplies Students Stationery (18 Pieces),substitute
0.7 lead us not into temptation,"Pentel Super Hi-Polymer Leads, 0.5 mm, 2B, 12 Leads Per Tube, Pack of 3 Tubes",irrelevant
0.7 lead us not into temptation,"Pentel Hi-Polymer Lead Refills, 0.5 mm, HB Hardness, Tube of 30 Refills",irrelevant
0.7 lead us not into temptation,"Pentel Super Hi-Polymer Leads, 0.7 mm, Medium, HB, 30 Leads Per Tube, Pack of 3 Tubes",irrelevant
0.7 lead us not into temptation,"Pentel Super Hi-Polymer Leads, 0.5 mm, HB, 30 Leads Per Tube, Pack Of 3 Tubes",irrelevant
0.7 lead us not into temptation,"Paper Mate 66401PP Mechanical Pencil Refills, 0.7mm, HB #2, 105 Count",irrelevant
0.7 lead us not into temptation,"Paper Mate Mechanical Pencil Refills, 0.7mm, HB #2, 35 Count",irrelevant
0.7 lead us not into temptation,"Pentel Twist-Erase III Mechanical Pencils, 0.7mm, Assorted Barrel Colors, Pack Of 2 Pencils",irrelevant
0.7 lead us not into temptation,"Pentel Super Hi-Polymer Lead Refills, Medium Point, 0.7 mm, B Hardness, Pack Of 36 Refills",irrelevant
0.7 lead us not into temptation,"Papermate Lead Refills, 0.7mm, HB, Black, 3 Tubes of 35, 105/Pack, PK - PAP66401PP",irrelevant
0.7 lead us not into temptation,Pilot Color Eno Mechanical Pencil Lead - 0.7mm - 8 Color Set,irrelevant
0.7 lead us not into temptation,"strength & Deep & smooth -Uni-ball Extra Fine Diamond Infused Pencil Leads, 0.7 Mm-hb-[nano Dia]40 Leads X 3 Pack/total 120 Leads",irrelevant
